timestamp -- motor_step_command,mfc1_stpt,mfc2_stpt,mfc3_stpt,led1_stpt,led2_stpt,ft_posx,ft_posy,ft_heading,ft_frame,ft_error,ft_roll,ft_pitch,ft_yaw
02/21/2020-15:32:12.125736 -- 800089,0.5950837335591583,0.0,0.005516867041442258,0.0,0.0,-2.34903957719418,-0.81441637599864,5.582332762898,84,3738.0207885305,0.0028241358684949,-0.0054729204973894,0.0028007918856378
02/21/2020-15:32:12.141360 -- 800089,0.5950707714843633,0.0,0.005529829116237304,0.0,0.0,-2.33243397619392,-0.79283452146489,5.5809742463986,85,3725.3068100358,0.0019227774600947,0.0088709818958102,0.0013585164993967
02/21/2020-15:32:12.156978 -- 800089,0.5950828644819032,0.0,0.005517736118697484,0.0,0.0,-2.35295971983171,-0.81296936236869,5.5785826296601,86,3568.170609319,-0.00069308038217856,-0.009559143939983,0.0023916167385164
02/21/2020-15:32:12.172600 -- 800089,0.5950846641565108,0.0,0.005515936444089718,0.0,0.0,-2.34424255045626,-0.81596582059062,5.5788371690772,87,3568.5913978495,-0.0026428975387315,0.0015671501957427,-0.00025453941711814
02/21/2020-15:32:12.188221 -- 800089,0.5950995970019736,0.0,0.005501003598627015,0.0,0.0,-2.36518055053542,-0.8408290082860199,5.5817806106062,88,3692.8157706093,-0.001811875935309,-0.010682449860532,-0.0029434415289859
02/21/2020-15:32:12.203842 -- 800089,0.5950781133734514,0.0,0.0055224872271491775,0.0,0.0,-2.3303349282795,-0.8050587667966199,5.5829897607626,89,3465.2394265233,0.0016235533513019,0.01656638001794,-0.0012091501564212
02/21/2020-15:32:12.219464 -- 800089,0.595080214237678,0.0,0.0055203863629226,0.0,0.0,-2.34493630380042,-0.8085567057338701,5.5801550525256,90,3361.0795698925,0.0022509111625268,-0.0044701040987262,0.0028347082370509
02/21/2020-15:32:12.235097 -- 800089,0.5950865796575213,0.0,0.005514020943079339,0.0,0.0,-2.3450252660485797,-0.8191551297729001,5.5786983563651,91,3510.7161290323,-0.0026742787723783,-0.0023086461266643,0.0014566961604313
02/21/2020-15:32:12.250726 -- 800089,0.5950899687065521,0.0,0.005510631894048493,0.0,0.0,-2.35292316342744,-0.8247978964092599,5.5813399934553,92,3281.3240143369,0.0002675901383773,-0.0032244415424318,-0.0026416370901645
02/21/2020-15:32:12.266329 -- 800089,0.5950840811726555,0.0,0.005516519427945105,0.0,0.0,-2.33860566274362,-0.8149951524714,5.5826285394471,93,3244.6207885305,-0.00058225692351384,0.0057545483988593,-0.0012885459918356
